University_ID,University_Name,State,Official_Website,Established_Year,Recognition,Accreditation,NIRF_Rank,Courses,Popular_Courses,Departments,Eligibility,Tuition_Fee,Admission_Fee,Examination_Fee,Other_Fees,Placement_Cell,Placement_Policy,Placement_Rate,Average_Package,Highest_Package,Lowest_Package,Recruiters,Placement_Eligibility,Internship,Internship_Policy,Transport_Available,Transport_Fee,Transport_Routes,Transport_Timing,Library_Available,Library_Facilities,Library_Books,Digital_Library,E_Resources,Library_Timing,Hostel_Available,Boys_Hostel,Girls_Hostel,Hostel_Fee,Mess_Fee,Hostel_Timing,Hostel_Leave_Rules,Hostel_Discipline_Rules,Sports_Available,Sports_Facilities,Indoor_Sports,Outdoor_Sports,Gym,Exam_System,Attendance_Rule,Internal_Marks,External_Marks,Passing_Criteria,Re_Exam_Rule,Supplementary_Exam,Backlog_Rule,Scholarship,Counselling,Student_Clubs,Student_Support,Student_Feedback,Teaching_Rating,Placement_Rating,Hostel_Rating,Transport_Rating,Library_Rating,Sports_Rating,Overall_Rating
UNI072,Central Institute of Fisheries Education,nan,http://www.cife.edu.in/,1985,UGC Recognized,NAAC 'A' Grade,31,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",55537 per semester,19090,4241,4413,Active Training and Placement Cell,Strictly for registered final-year students,89% in 2023,4.3 Lakh Per Annum,30.9 Lakh Per Annum,3.1 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",33415,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",243880,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,74389,37825,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.6/5,4.4/5,3.6/5,4.5/5,4.8/5,4.7/5,4.6/5
UNI073,Central Institute of Higher Tibetan Studies,nan,http://www.cihts.ac.in/,1949,UGC Recognized,NAAC 'A' Grade,83,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",142853 per semester,7845,4680,2067,Active Training and Placement Cell,Strictly for registered final-year students,88% in 2023,4.3 Lakh Per Annum,39.6 Lakh Per Annum,3.6 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",24924,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",75967,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,67585,38233,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.6/5,4.1/5,4.0/5,4.0/5,4.8/5,4.0/5,4.2/5
UNI074,CMJ University,nan,http://www.cmjuniversity.edu.in/,1985,UGC Recognized,NAAC 'A' Grade,31,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",106553 per semester,24630,2224,8334,Active Training and Placement Cell,Strictly for registered final-year students,92% in 2023,10.9 Lakh Per Annum,33.7 Lakh Per Annum,3.0 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",29651,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",98938,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,79366,39896,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,4.4/5,3.7/5,4.0/5,4.8/5,4.4/5,4.0/5
UNI075,Chandra Shekhar Azad University of Agriculture and Technology,nan,http://www.csauk.ac.in/,1959,UGC Recognized,NAAC 'A' Grade,130,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",40745 per semester,23952,2627,2155,Active Training and Placement Cell,Strictly for registered final-year students,98% in 2023,4.3 Lakh Per Annum,24.3 Lakh Per Annum,2.5 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",26994,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",228887,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,49370,43856,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.7/5,4.7/5,3.9/5,4.1/5,4.4/5,4.5/5,4.3/5
UNI076,Cochin University of Science and Technology,Kerala,http://www.cusat.ac.in/,1967,UGC Recognized,NAAC 'A' Grade,117,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",114880 per semester,21912,4355,3323,Active Training and Placement Cell,Strictly for registered final-year students,83% in 2023,4.7 Lakh Per Annum,27.8 Lakh Per Annum,2.5 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",34435,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",83751,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,58330,39442,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.6/5,3.8/5,4.1/5,4.2/5,4.5/5,4.4/5,4.4/5
UNI077,Dr. C.V. Raman University,nan,http://www.cvru.ac.in/,1946,UGC Recognized,NAAC 'A' Grade,69,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",72819 per semester,18671,4337,9967,Active Training and Placement Cell,Strictly for registered final-year students,91% in 2023,11.5 Lakh Per Annum,19.4 Lakh Per Annum,3.2 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",31611,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",181246,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,50546,28144,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.4/5,4.1/5,3.9/5,3.9/5,4.9/5,4.7/5,4.4/5
UNI078,Dhirubhai Ambani Institute of Information and Communication Technology,nan,http://www.da-iict.org/,1942,UGC Recognized,NAAC 'A' Grade,31,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",48551 per semester,11807,3573,7738,Active Training and Placement Cell,Strictly for registered final-year students,92% in 2023,5.4 Lakh Per Annum,41.5 Lakh Per Annum,2.9 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",18877,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",145733,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,58718,44064,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.2/5,4.0/5,3.6/5,4.1/5,4.7/5,4.6/5,4.5/5
UNI079,Darul Huda Islamic University,nan,http://www.darulhuda.com/,1944,UGC Recognized,NAAC 'A' Grade,48,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",140477 per semester,9811,4680,9544,Active Training and Placement Cell,Strictly for registered final-year students,75% in 2023,11.5 Lakh Per Annum,43.2 Lakh Per Annum,2.8 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",19176,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",182892,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,58223,35850,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.3/5,4.0/5,4.2/5,4.0/5,4.9/5,4.4/5,4.1/5
UNI080,Dav University,nan,http://www.davuniversity.org/,2007,UGC Recognized,NAAC 'A' Grade,82,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",2026 per semester,16439,4412,2502,Active Training and Placement Cell,Strictly for registered final-year students,97% in 2023,9.1 Lakh Per Annum,26.3 Lakh Per Annum,3.7 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",18331,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",156287,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,2026,37324,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,4.4/5,4.1/5,4.5/5,4.9/5,4.7/5,4.4/5
UNI081,Devi Ahilya University of Indore,nan,http://www.davv.ac.in/,1951,UGC Recognized,NAAC 'A' Grade,61,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",63455 per semester,8971,3379,3973,Active Training and Placement Cell,Strictly for registered final-year students,98% in 2023,5.0 Lakh Per Annum,20.2 Lakh Per Annum,3.9 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",34243,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",142689,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,49255,37236,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.0/5,4.0/5,3.6/5,4.6/5,4.3/5,4.3/5,4.1/5
